JobID,Role,Cleaned_Skills
J007715,Product Manager,"Scrum, Product Roadmap, Stakeholder Management, Agile, User Stories"
J007716,Product Manager,"Product Roadmap, Scrum, Stakeholder Management, Agile"
J007717,Software Engineer,"Agile, Spring Boot, Git, Docker, System Design"
J007718,Software Engineer,"REST APIs, Agile, Spring Boot, Git"
J007719,Product Manager,"Stakeholder Management, User Stories, Agile, Product Roadmap, Scrum"
J007720,Data Analyst,"SQL, Reporting, Power BI, Excel, Tableau"
J007721,Data Scientist,"Deep Learning, SQL, Pandas"
J007722,Product Manager,"Stakeholder Management, Agile, User Stories"
J007723,Software Engineer,"Agile, Git, Java, System Design, Docker, Spring Boot, REST APIs"
J007724,Data Analyst,"Data Cleaning, Tableau, SQL, Power BI, Reporting, Excel"
J007725,ML Engineer,"Cloud, Computer Vision, Python, MLOps, TensorFlow"
J007726,Product Manager,"User Stories, Stakeholder Management, Agile, Scrum"
J007727,ML Engineer,"Computer Vision, PyTorch, MLOps"
J007728,Data Analyst,"Excel, SQL, Reporting"
J007729,Software Engineer,"Java, Git, Spring Boot, Docker, System Design, REST APIs"
J007730,Data Analyst,"Tableau, Power BI, Data Cleaning"
J007731,Product Manager,"Stakeholder Management, Scrum, Product Roadmap, Agile"
J007732,ML Engineer,"MLOps, PyTorch, Keras, TensorFlow"
J007733,Software Engineer,"Agile, REST APIs, Docker, System Design"
J007734,Software Engineer,"System Design, REST APIs, Git, Spring Boot, Java, Agile"
J007735,Product Manager,"Stakeholder Management, Product Roadmap, User Stories, Scrum, Agile"
J007736,Software Engineer,"Java, Docker, Git, Agile, REST APIs, Spring Boot, System Design"
J007737,Software Engineer,"Java, Git, REST APIs, System Design, Docker, Spring Boot, Agile"
J007738,Software Engineer,"Agile, Java, Git, REST APIs, Spring Boot, Docker, System Design"
J007739,ML Engineer,"Keras, PyTorch, MLOps, Cloud"
J007740,Product Manager,"Agile, Scrum, User Stories"
J007741,Software Engineer,"Git, REST APIs, Java, Spring Boot, Agile, Docker"
J007742,Data Analyst,"SQL, Reporting, Data Cleaning, Excel, Tableau"
J007743,Software Engineer,"Java, REST APIs, Agile"
J007744,Software Engineer,"Docker, System Design, Java, Spring Boot, REST APIs"
J007745,Software Engineer,"Java, REST APIs, Git, System Design, Docker, Spring Boot"
J007746,Software Engineer,"REST APIs, Java, Docker"
J007747,Software Engineer,"REST APIs, Git, Docker"
J007748,ML Engineer,"Keras, Python, TensorFlow, MLOps, Computer Vision, Cloud, PyTorch"
J007749,Data Analyst,"Reporting, Power BI, Excel"
J007750,Product Manager,"Agile, Product Roadmap, User Stories"
J007751,Product Manager,"Product Roadmap, User Stories, Scrum, Stakeholder Management, Agile"
J007752,Data Analyst,"Tableau, Reporting, SQL, Power BI, Excel"
J007753,Product Manager,"Product Roadmap, Agile, Scrum, Stakeholder Management, User Stories"
J007754,Data Analyst,"SQL, Tableau, Power BI"
J007755,Data Analyst,"Tableau, Excel, Reporting, SQL, Data Cleaning, Power BI"
J007756,Product Manager,"Stakeholder Management, Agile, Product Roadmap"
J007757,Software Engineer,"Java, System Design, Git"
J007758,Software Engineer,"Git, REST APIs, Docker, Spring Boot, Java, System Design, Agile"
J007759,Data Scientist,"SQL, Machine Learning, NLP, Python"
J007760,Data Analyst,"SQL, Data Cleaning, Excel, Reporting"
J007761,ML Engineer,"Keras, PyTorch, MLOps, Python"
J007762,Software Engineer,"Spring Boot, Docker, Java, System Design, Git, REST APIs, Agile"
J007763,Software Engineer,"Docker, System Design, Java, Agile, Spring Boot"
J007764,Product Manager,"Product Roadmap, Stakeholder Management, Scrum, User Stories"
J007765,Data Analyst,"Excel, Power BI, Tableau, Data Cleaning, SQL, Reporting"
J007766,Data Analyst,"Power BI, Tableau, Data Cleaning, Excel"
J007767,ML Engineer,"Keras, MLOps, TensorFlow, Cloud"
J007768,Data Scientist,"Statistics, Machine Learning, Deep Learning, NLP"
J007769,ML Engineer,"Computer Vision, Cloud, TensorFlow, Python, MLOps"
J007770,Data Analyst,"SQL, Data Cleaning, Reporting"
J007771,Data Scientist,"Deep Learning, Pandas, Python"
J007772,Data Scientist,"Pandas, Deep Learning, NLP, Python, SQL, Machine Learning, Statistics"
J007773,Software Engineer,"Agile, Git, Spring Boot, Java, System Design"
J007774,Software Engineer,"Git, REST APIs, Agile, Spring Boot, Java, Docker"
J007775,Product Manager,"User Stories, Product Roadmap, Stakeholder Management"
J007776,ML Engineer,"MLOps, Keras, Python"
J007777,Data Analyst,"Excel, Tableau, Reporting"
J007778,Product Manager,"User Stories, Product Roadmap, Stakeholder Management, Scrum, Agile"
J007779,Data Scientist,"NLP, Machine Learning, Python, SQL, Deep Learning, Statistics, Pandas"
J007780,Software Engineer,"Java, REST APIs, Docker, Agile, System Design"
J007781,Data Analyst,"SQL, Excel, Power BI, Reporting, Tableau"
J007782,Data Scientist,"Deep Learning, NLP, Machine Learning, Pandas"
J007783,Data Analyst,"Reporting, SQL, Power BI, Excel, Tableau, Data Cleaning"
J007784,Data Scientist,"SQL, NLP, Pandas, Python, Statistics"
J007785,Product Manager,"Product Roadmap, User Stories, Stakeholder Management"
J007786,Software Engineer,"Docker, Git, Spring Boot, System Design, Agile, Java"
J007787,ML Engineer,"PyTorch, MLOps, TensorFlow, Cloud, Computer Vision, Keras, Python"
J007788,Data Analyst,"SQL, Excel, Reporting, Power BI, Tableau, Data Cleaning"
J007789,Software Engineer,"System Design, Docker, Java"
J007790,Software Engineer,"REST APIs, Git, Agile"
J007791,ML Engineer,"Python, TensorFlow, Computer Vision"
J007792,ML Engineer,"PyTorch, Python, Computer Vision, Keras, Cloud"
J007793,Data Analyst,"Tableau, Power BI, Data Cleaning, SQL, Reporting, Excel"
J007794,Data Scientist,"Statistics, Machine Learning, Deep Learning"
J007795,ML Engineer,"Computer Vision, Python, Cloud, Keras, TensorFlow, PyTorch, MLOps"
J007796,ML Engineer,"MLOps, TensorFlow, Keras, PyTorch, Cloud, Python, Computer Vision"
J007797,Data Analyst,"SQL, Excel, Tableau, Power BI"
J007798,ML Engineer,"Cloud, TensorFlow, Python, MLOps, Keras, PyTorch, Computer Vision"
J007799,Data Scientist,"SQL, Machine Learning, Statistics, Python"
J007800,Product Manager,"User Stories, Scrum, Product Roadmap, Agile, Stakeholder Management"
J007801,ML Engineer,"Computer Vision, MLOps, PyTorch, Python, TensorFlow, Keras, Cloud"
J007802,Software Engineer,"Docker, System Design, Spring Boot, Java, Git"
J007803,Data Scientist,"Pandas, SQL, Machine Learning, NLP, Statistics, Python, Deep Learning"
J007804,Software Engineer,"REST APIs, Git, Spring Boot, Java, System Design"
J007805,Product Manager,"User Stories, Stakeholder Management, Scrum, Product Roadmap"
J007806,Product Manager,"Scrum, Product Roadmap, Stakeholder Management"
J007807,ML Engineer,"Computer Vision, Python, TensorFlow"
J007808,ML Engineer,"TensorFlow, Keras, Cloud"
J007809,Data Analyst,"Power BI, Data Cleaning, Excel, Tableau, Reporting"
J007810,ML Engineer,"PyTorch, MLOps, Cloud"
J007811,Product Manager,"User Stories, Stakeholder Management, Agile, Scrum, Product Roadmap"
J007812,Data Scientist,"Python, Statistics, Pandas, SQL, Deep Learning, Machine Learning"
J007813,Product Manager,"Product Roadmap, Stakeholder Management, Agile, Scrum, User Stories"
J007814,ML Engineer,"Keras, TensorFlow, MLOps"
J007815,Software Engineer,"REST APIs, Git, Agile, Java, System Design, Docker, Spring Boot"
J007816,Data Analyst,"Reporting, Tableau, Data Cleaning, SQL, Power BI, Excel"
J007817,Software Engineer,"System Design, Java, Spring Boot, Git, REST APIs, Docker"
J007818,Product Manager,"User Stories, Stakeholder Management, Scrum"
J007819,Data Analyst,"Excel, Tableau, SQL, Power BI, Reporting, Data Cleaning"
J007820,Data Scientist,"SQL, Pandas, NLP"
J007821,Data Analyst,"Power BI, Reporting, Excel, Data Cleaning"
J007822,Data Analyst,"Tableau, SQL, Data Cleaning, Power BI, Excel, Reporting"
J007823,Data Analyst,"Excel, Tableau, SQL, Power BI, Data Cleaning"
J007824,ML Engineer,"Keras, Python, TensorFlow, MLOps, Computer Vision, Cloud"
J007825,ML Engineer,"MLOps, TensorFlow, Python, Cloud, Computer Vision"
J007826,Software Engineer,"Docker, Git, Spring Boot"
J007827,Data Scientist,"Deep Learning, Statistics, NLP, SQL"
J007828,ML Engineer,"Python, Keras, Computer Vision, MLOps, PyTorch, TensorFlow, Cloud"
J007829,Product Manager,"Agile, Stakeholder Management, User Stories, Product Roadmap, Scrum"
J007830,ML Engineer,"PyTorch, MLOps, Computer Vision, Cloud, Keras, Python"
J007831,ML Engineer,"MLOps, PyTorch, Keras, TensorFlow, Cloud"
J007832,Data Analyst,"Data Cleaning, SQL, Power BI, Tableau, Excel"
J007833,Software Engineer,"Spring Boot, Git, Docker"
J007834,ML Engineer,"Keras, MLOps, Computer Vision"
J007835,Data Scientist,"SQL, Machine Learning, Statistics, Pandas"
J007836,Data Scientist,"Pandas, NLP, Statistics, Machine Learning, Python"
J007837,Product Manager,"User Stories, Scrum, Stakeholder Management, Agile, Product Roadmap"
J007838,Data Scientist,"Python, Statistics, NLP, SQL"
J007839,Product Manager,"Stakeholder Management, Product Roadmap, Scrum"
J007840,Product Manager,"User Stories, Stakeholder Management, Product Roadmap"
J007841,ML Engineer,"Python, Cloud, PyTorch, Computer Vision"
J007842,Data Scientist,"Statistics, NLP, Deep Learning, Machine Learning, Python, SQL"
J007843,Software Engineer,"Git, REST APIs, Java, Docker, System Design, Agile, Spring Boot"
J007844,Product Manager,"Agile, User Stories, Product Roadmap"
J007845,Product Manager,"Stakeholder Management, Agile, Scrum"
J007846,Data Analyst,"Excel, Reporting, Power BI, Tableau, SQL, Data Cleaning"
J007847,ML Engineer,"Cloud, MLOps, TensorFlow, Python, PyTorch, Keras, Computer Vision"
J007848,Data Analyst,"SQL, Data Cleaning, Reporting"
J007849,Product Manager,"Product Roadmap, Agile, User Stories, Scrum, Stakeholder Management"
J007850,Data Analyst,"Excel, Data Cleaning, Reporting, SQL, Power BI, Tableau"
J007851,Data Analyst,"Power BI, Excel, SQL, Reporting, Data Cleaning, Tableau"
J007852,Software Engineer,"Agile, Git, Spring Boot, REST APIs, Docker"
J007853,Data Analyst,"SQL, Tableau, Data Cleaning, Excel, Power BI, Reporting"
J007854,Product Manager,"Agile, Stakeholder Management, Scrum, Product Roadmap, User Stories"
J007855,Data Scientist,"Python, SQL, Deep Learning, Statistics, NLP, Machine Learning"
J007856,ML Engineer,"Cloud, Keras, Python, MLOps, TensorFlow, Computer Vision"
J007857,Data Scientist,"SQL, Statistics, Pandas, Machine Learning, NLP, Deep Learning"
J007858,ML Engineer,"Cloud, Python, MLOps, PyTorch, Computer Vision"
J007859,Data Analyst,"SQL, Tableau, Excel, Reporting, Power BI, Data Cleaning"
J007860,Data Analyst,"Data Cleaning, SQL, Tableau, Power BI, Excel, Reporting"
J007861,Product Manager,"User Stories, Scrum, Agile, Product Roadmap, Stakeholder Management"
J007862,ML Engineer,"MLOps, Cloud, PyTorch"
J007863,Data Analyst,"Reporting, Power BI, Data Cleaning"
J007864,Data Scientist,"Statistics, Pandas, NLP, Deep Learning, SQL, Machine Learning, Python"
J007865,Data Scientist,"NLP, Deep Learning, Python, Machine Learning, Statistics, Pandas, SQL"
J007866,Data Analyst,"SQL, Excel, Power BI, Data Cleaning, Reporting"
J007867,Software Engineer,"Java, REST APIs, Git, Agile, Docker, System Design, Spring Boot"
J007868,ML Engineer,"MLOps, TensorFlow, PyTorch, Python, Computer Vision"
J007869,Product Manager,"Agile, User Stories, Stakeholder Management"
J007870,Data Scientist,"Statistics, SQL, NLP, Machine Learning, Deep Learning, Pandas"
J007871,Data Scientist,"NLP, Machine Learning, Deep Learning, Python"
J007872,Product Manager,"Product Roadmap, Stakeholder Management, User Stories, Scrum"
J007873,ML Engineer,"TensorFlow, Keras, PyTorch, Python, MLOps"
J007874,Product Manager,"Scrum, Stakeholder Management, Agile"
J007875,Data Scientist,"NLP, Deep Learning, Pandas, Python, SQL, Machine Learning"
J007876,Data Analyst,"Data Cleaning, SQL, Reporting, Excel"
J007877,Data Scientist,"Python, Pandas, Statistics, SQL"
J007878,Product Manager,"Product Roadmap, Agile, Stakeholder Management, Scrum, User Stories"
J007879,Product Manager,"Agile, Product Roadmap, User Stories, Stakeholder Management"
J007880,ML Engineer,"PyTorch, Python, TensorFlow, Cloud, Computer Vision"
J007881,Data Scientist,"Python, Deep Learning, Statistics"
J007882,ML Engineer,"MLOps, Cloud, TensorFlow, Python, Keras"
J007883,Product Manager,"Product Roadmap, Stakeholder Management, Agile, User Stories"
J007884,Product Manager,"Scrum, User Stories, Product Roadmap, Stakeholder Management, Agile"
J007885,ML Engineer,"MLOps, PyTorch, TensorFlow, Cloud, Python, Keras"
J007886,ML Engineer,"MLOps, Keras, Cloud, Computer Vision"
J007887,Software Engineer,"Spring Boot, Agile, REST APIs, System Design"
J007888,ML Engineer,"TensorFlow, Keras, MLOps, Python, PyTorch, Computer Vision, Cloud"
J007889,Data Scientist,"SQL, NLP, Machine Learning, Deep Learning"
J007890,Product Manager,"Product Roadmap, User Stories, Agile, Stakeholder Management"
J007891,Data Scientist,"Python, Pandas, Deep Learning, SQL, Statistics"
J007892,ML Engineer,"Computer Vision, TensorFlow, Cloud, Keras, Python"
J007893,Data Scientist,"Deep Learning, SQL, NLP, Python, Machine Learning, Statistics, Pandas"
J007894,Software Engineer,"Java, REST APIs, Docker, Agile, System Design, Git"
J007895,Software Engineer,"REST APIs, Docker, Java"
J007896,Software Engineer,"System Design, REST APIs, Agile, Docker, Java, Spring Boot"
J007897,Data Scientist,"SQL, Machine Learning, Pandas, NLP, Python, Statistics, Deep Learning"
J007898,Product Manager,"Agile, User Stories, Product Roadmap"
J007899,ML Engineer,"PyTorch, Python, Computer Vision"
J007900,ML Engineer,"MLOps, PyTorch, Cloud, Keras, TensorFlow, Computer Vision"
J007901,Product Manager,"Agile, Product Roadmap, Scrum, User Stories"
J007902,Software Engineer,"Docker, Java, Agile"
J007903,Software Engineer,"Agile, Git, Java, Spring Boot, System Design, REST APIs"
J007904,Product Manager,"User Stories, Scrum, Stakeholder Management, Agile"
J007905,Product Manager,"Agile, Product Roadmap, Scrum, Stakeholder Management"
J007906,Data Scientist,"Deep Learning, Machine Learning, Pandas, SQL"
J007907,Software Engineer,"Git, Spring Boot, System Design, Docker, Java"
J007908,Data Scientist,"Deep Learning, Statistics, Pandas, Python, SQL"
J007909,Data Scientist,"SQL, Machine Learning, NLP"
J007910,ML Engineer,"Cloud, Keras, PyTorch, Python, Computer Vision"
J007911,Software Engineer,"Git, Java, REST APIs, Docker, System Design"
J007912,ML Engineer,"Computer Vision, Python, Cloud, Keras, PyTorch, MLOps, TensorFlow"
J007913,Data Scientist,"SQL, Statistics, Machine Learning"
J007914,Data Analyst,"SQL, Reporting, Data Cleaning, Power BI, Excel, Tableau"
J007915,ML Engineer,"Keras, TensorFlow, Computer Vision, Python, PyTorch, MLOps"
J007916,Software Engineer,"Spring Boot, Agile, System Design, REST APIs, Docker, Git"
J007917,Software Engineer,"Agile, Spring Boot, Java, Git, Docker, REST APIs, System Design"
J007918,Software Engineer,"Java, REST APIs, Git"
J007919,Software Engineer,"Git, Java, System Design, Agile, Docker, Spring Boot, REST APIs"
J007920,Product Manager,"User Stories, Scrum, Agile, Stakeholder Management"
J007921,Product Manager,"Scrum, Stakeholder Management, User Stories, Product Roadmap, Agile"
J007922,Software Engineer,"Git, Java, Agile"
J007923,Software Engineer,"System Design, Agile, REST APIs, Docker"
J007924,Data Scientist,"Python, Pandas, Deep Learning, SQL, Statistics"
J007925,Software Engineer,"REST APIs, Agile, Spring Boot, Java"
J007926,Software Engineer,"System Design, Agile, Java, Docker"
J007927,ML Engineer,"Computer Vision, Keras, PyTorch"
J007928,ML Engineer,"PyTorch, Python, MLOps, TensorFlow, Keras, Computer Vision, Cloud"
J007929,Data Analyst,"Reporting, SQL, Data Cleaning, Excel, Power BI, Tableau"
J007930,Data Analyst,"Reporting, SQL, Tableau, Excel, Data Cleaning"
J007931,ML Engineer,"Keras, Cloud, TensorFlow"
J007932,Product Manager,"Scrum, Stakeholder Management, Agile, Product Roadmap, User Stories"
J007933,Product Manager,"User Stories, Stakeholder Management, Agile"
J007934,Product Manager,"Agile, Product Roadmap, User Stories"
J007935,ML Engineer,"Keras, Python, MLOps, PyTorch"
J007936,ML Engineer,"TensorFlow, MLOps, Python, PyTorch, Keras"
J007937,Software Engineer,"REST APIs, Git, Spring Boot, Agile, Docker"
J007938,ML Engineer,"Python, TensorFlow, Computer Vision, MLOps"
J007939,Product Manager,"Product Roadmap, Scrum, Agile, User Stories, Stakeholder Management"
J007940,ML Engineer,"Computer Vision, Keras, Python, TensorFlow, MLOps, Cloud, PyTorch"
J007941,Data Scientist,"SQL, Statistics, Pandas, Machine Learning, Python"
J007942,Data Analyst,"SQL, Power BI, Reporting, Excel, Data Cleaning"
J007943,Data Scientist,"Machine Learning, Python, Statistics, Pandas, Deep Learning, NLP"
J007944,Software Engineer,"Agile, Docker, REST APIs"
J007945,Software Engineer,"REST APIs, System Design, Spring Boot"
J007946,Data Analyst,"Tableau, Excel, Data Cleaning"
J007947,Data Scientist,"Machine Learning, Python, SQL, Statistics, Deep Learning, Pandas"
J007948,ML Engineer,"PyTorch, Keras, TensorFlow, Python, MLOps, Computer Vision, Cloud"
J007949,Software Engineer,"Agile, Spring Boot, Java, REST APIs, Git, System Design"
J007950,Data Analyst,"Reporting, Tableau, Excel"
J007951,Data Scientist,"NLP, Deep Learning, Machine Learning, Pandas, SQL"
J007952,Data Scientist,"Deep Learning, Statistics, Python, Pandas, NLP, SQL, Machine Learning"
J007953,Product Manager,"Scrum, Stakeholder Management, Agile, User Stories, Product Roadmap"
J007954,Software Engineer,"Spring Boot, Docker, Java, Agile, REST APIs, System Design"
J007955,Software Engineer,"Java, Docker, Agile"
J007956,Data Scientist,"Machine Learning, NLP, Python, Deep Learning"
